smdg_path,txt_path,smdg_short,txt_short,smdg_label,txt_label,forward_pair_id,reverse_pair_id,smdg_sentence_count,txt_sentence_count,matrix_score_count,f_max,r_max,max_min,max_delta_abs,f_p95,r_p95,p95_min,p95_delta_abs,f_smdg_to_txt,r_smdg_to_txt,smdg_to_txt_min,smdg_to_txt_delta_abs,f_txt_to_smdg,r_txt_to_smdg,txt_to_smdg_min,txt_to_smdg_delta_abs,local_spike_survival,broad_affinity_survival,smdg_to_txt_survival,txt_to_smdg_survival,direction_balance,overall_survival,overall_rank,signal_label,reading_reason
09c-SMDG-rgyun-thag-grel-147-160.txt,L1-rig-pa_i-khu-byug_V9-p302-324.txt,09c-SMDG-rgyun-thag-grel-147-160,L1-rig-pa_i-khu-byug_V9-p302-324,SMDG 09c | rgyun thag grel 147 160,Txt-18 L1 | rig pa i khu byug V9 p302 324,A011__B003,A003__B011,356,516,183696,0.681266,0.685516,0.681266,0.004251,0.42423,0.425733,0.42423,0.001503,0.541586,0.546676,0.541586,0.005091,0.506084,0.506732,0.506084,0.000648,0.673295,0.514205,0.974432,0.625,0.650568,0.680824,40,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
09b-SMDG-rgyun-thag-gzhung-145-147.txt,LL02_་nam-mkha_-rgyal-po_vol8-v475-480.txt,09b-SMDG-rgyun-thag-gzhung-145-147,LL02_་nam-mkha_-rgyal-po_vol8-v475-480,SMDG 09b | rgyun thag gzhung 145 147,Txt-18 LL02 | nam mkha rgyal po vol8 v475 480,A010__B011,A011__B010,68,113,7684,0.734313,0.778669,0.734313,0.044357,0.427764,0.432212,0.427764,0.004448,0.501997,0.512494,0.501997,0.010497,0.479863,0.486408,0.479863,0.006545,0.931818,0.673295,0.747159,0.440341,0.693182,0.672301,41,Local sentence spike,"A very high best sentence pair survives both directions; inspect for quotation, formula, or shared stock phrase."
04-SMDG-rig-pa-khu-byug-gzhung.txt,LL02_་nam-mkha_-rgyal-po_vol8-v475-480.txt,04-SMDG-rig-pa-khu-byug-gzhung,LL02_་nam-mkha_-rgyal-po_vol8-v475-480,SMDG 04 | rig pa khu byug gzhung,Txt-18 LL02 | nam mkha rgyal po vol8 v475 480,A004__B011,A011__B004,221,113,24973,0.688136,0.696464,0.688136,0.008328,0.42964,0.431894,0.42964,0.002255,0.47998,0.483169,0.47998,0.003188,0.518533,0.514871,0.514871,0.003662,0.735795,0.707386,0.545455,0.690341,0.855114,0.666903,42,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
11-SMDG-sems-lung-rgyun-thag-_grel.txt,LL06_L15_bde-ba-rab-_byams_vol8-p.473-475-not-sure.txt,11-SMDG-sems-lung-rgyun-thag-_grel,LL06_L15_bde-ba-rab-_byams_vol8-p.473-475-not-sure,SMDG 11 | sems lung rgyun thag grel,Txt-18 LL06 | L15 bde ba rab byams vol8 p.473 475 not sure,A013__B015,A015__B013,122,49,5978,0.625157,0.647628,0.625157,0.022471,0.452353,0.460083,0.452353,0.007729,0.476082,0.484338,0.476082,0.008256,0.508795,0.517896,0.508795,0.009101,0.267045,0.963068,0.502841,0.653409,0.849432,0.666193,43,Broad bidirectional affinity,"The upper tail of the full matrix survives both model directions, suggesting repeated related passages rather than one isolated match."
11-SMDG-sems-lung-rgyun-thag-_grel.txt,L3-khyung-chen_V8-p448-468.txt,11-SMDG-sems-lung-rgyun-thag-_grel,L3-khyung-chen_V8-p448-468,SMDG 11 | sems lung rgyun thag grel,Txt-18 L3 | khyung chen V8 p448 468,A013__B005,A005__B013,122,494,60268,0.656908,0.672793,0.656908,0.015886,0.433666,0.43364,0.43364,2.5e-05,0.534674,0.537733,0.534674,0.003058,0.479786,0.477508,0.477508,0.002279,0.505682,0.741477,0.931818,0.389205,0.457387,0.665625,44,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
11-SMDG-sems-lung-rgyun-thag-_grel.txt,L3-khyung-chen_p447-468.txt,11-SMDG-sems-lung-rgyun-thag-_grel,L3-khyung-chen_p447-468,SMDG 11 | sems lung rgyun thag grel,Txt-18 L3 | khyung chen p447 468,A013__B006,A006__B013,122,494,60268,0.656908,0.672793,0.656908,0.015886,0.433666,0.43364,0.43364,2.5e-05,0.534674,0.537733,0.534674,0.003058,0.479786,0.477508,0.477508,0.002279,0.502841,0.738636,0.928977,0.386364,0.457387,0.662784,45,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
10-SMDG-sems-lung-rgyun-thag.txt,L3-khyung-chen_V8-p448-468.txt,10-SMDG-sems-lung-rgyun-thag,L3-khyung-chen_V8-p448-468,SMDG 10 | sems lung rgyun thag,Txt-18 L3 | khyung chen V8 p448 468,A012__B005,A005__B012,38,494,18772,0.65833,0.703565,0.65833,0.045235,0.435156,0.437173,0.435156,0.002017,0.544019,0.551969,0.544019,0.00795,0.453152,0.455507,0.453152,0.002355,0.511364,0.815341,0.988636,0.213068,0.224432,0.6625,46,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
10-SMDG-sems-lung-rgyun-thag.txt,L3-khyung-chen_p447-468.txt,10-SMDG-sems-lung-rgyun-thag,L3-khyung-chen_p447-468,SMDG 10 | sems lung rgyun thag,Txt-18 L3 | khyung chen p447 468,A012__B006,A006__B012,38,494,18772,0.65833,0.703565,0.65833,0.045235,0.435156,0.437173,0.435156,0.002017,0.544019,0.551969,0.544019,0.00795,0.453152,0.455507,0.453152,0.002355,0.508523,0.8125,0.985795,0.210227,0.224432,0.659659,47,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
09b-SMDG-rgyun-thag-gzhung-145-147.txt,LL09_spyi-gcod_vol8_p.498.txt,09b-SMDG-rgyun-thag-gzhung-145-147,LL09_spyi-gcod_vol8_p.498,SMDG 09b | rgyun thag gzhung 145 147,Txt-18 LL09 | spyi gcod vol8 p.498,A010__B018,A018__B010,68,21,1428,0.734313,0.778669,0.734313,0.044357,0.437055,0.442719,0.437055,0.005665,0.44967,0.460571,0.44967,0.010901,0.505982,0.514277,0.505982,0.008294,0.923295,0.863636,0.255682,0.619318,0.636364,0.659517,48,Local sentence spike,"A very high best sentence pair survives both directions; inspect for quotation, formula, or shared stock phrase."
11-SMDG-sems-lung-rgyun-thag-_grel.txt,LL04_byang-chub-sems-tig.-Liljenberg-p273.txt,11-SMDG-sems-lung-rgyun-thag-_grel,LL04_byang-chub-sems-tig.-Liljenberg-p273,SMDG 11 | sems lung rgyun thag grel,Txt-18 LL04 | byang chub sems tig. Liljenberg p273,A013__B013,A013__B013,122,19,2318,0.662184,0.63494,0.63494,0.027244,0.462487,0.457778,0.457778,0.004709,0.459967,0.458608,0.458608,0.001359,0.536606,0.528114,0.528114,0.008493,0.284091,0.988636,0.28125,0.798295,0.482955,0.658522,49,Broad bidirectional affinity,"The upper tail of the full matrix survives both model directions, suggesting repeated related passages rather than one isolated match."
05-SMDG-rig-pa-khu-byug-grel.txt,LL02_་nam-mkha_-rgyal-po_vol8-v475-480.txt,05-SMDG-rig-pa-khu-byug-grel,LL02_་nam-mkha_-rgyal-po_vol8-v475-480,SMDG 05 | rig pa khu byug grel,Txt-18 LL02 | nam mkha rgyal po vol8 v475 480,A005__B011,A011__B005,1241,113,140233,0.682936,0.689264,0.682936,0.006328,0.425646,0.426192,0.425646,0.000546,0.474734,0.477197,0.474734,0.002463,0.558403,0.5556,0.5556,0.002803,0.701705,0.53125,0.482955,0.974432,0.508523,0.65554,50,Txt-18 covered by SMDG,Many Txt-18 sentences find strong SMDG matches in both runs; useful for testing whether a shorter source is represented inside SMDG.
12-SMDG-lhug-par-bzhag-pa.txt,LL13-sgom-pa-don-grub-185-r-v.txt,12-SMDG-lhug-par-bzhag-pa,LL13-sgom-pa-don-grub-185-r-v,SMDG 12 | lhug par bzhag pa,Txt-18 LL13 | sgom pa don grub 185 r v,A014__B022,A022__B014,192,28,5376,0.642043,0.654168,0.642043,0.012124,0.440629,0.448373,0.440629,0.007744,0.470103,0.477773,0.470103,0.00767,0.514366,0.517667,0.514366,0.003301,0.392045,0.900568,0.440341,0.670455,0.769886,0.651705,51,Broad bidirectional affinity,"The upper tail of the full matrix survives both model directions, suggesting repeated related passages rather than one isolated match."
13-ngang-thag_sems-smad-sde-dgu-TTN-v3.txt,L3-khyung-chen_V8-p448-468.txt,13-ngang-thag_sems-smad-sde-dgu-TTN-v3,L3-khyung-chen_V8-p448-468,SMDG | 13 ngang thag sems smad sde dgu TTN v3,Txt-18 L3 | khyung chen V8 p448 468,A015__B005,A005__B015,544,494,268736,0.695857,0.726373,0.695857,0.030517,0.415076,0.418741,0.415076,0.003665,0.507539,0.515067,0.507539,0.007527,0.531738,0.531928,0.531738,0.00019,0.8125,0.34375,0.792614,0.840909,0.951705,0.650568,52,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
11-SMDG-sems-lung-rgyun-thag-_grel.txt,LL08_thig-le-drug-pa-NGB-vol33_256-280.txt,11-SMDG-sems-lung-rgyun-thag-_grel,LL08_thig-le-drug-pa-NGB-vol33_256-280,SMDG 11 | sems lung rgyun thag grel,Txt-18 LL08 | thig le drug pa NGB vol33 256 280,A013__B017,A017__B013,122,65,7930,0.622483,0.640361,0.622483,0.017878,0.444477,0.44292,0.44292,0.001557,0.49623,0.498446,0.49623,0.002216,0.495862,0.493014,0.493014,0.002848,0.241477,0.892045,0.676136,0.522727,0.846591,0.648153,53,Broad bidirectional affinity,"The upper tail of the full matrix survives both model directions, suggesting repeated related passages rather than one isolated match."
13-ngang-thag_sems-smad-sde-dgu-TTN-v3.txt,L3-khyung-chen_p447-468.txt,13-ngang-thag_sems-smad-sde-dgu-TTN-v3,L3-khyung-chen_p447-468,SMDG | 13 ngang thag sems smad sde dgu TTN v3,Txt-18 L3 | khyung chen p447 468,A015__B006,A006__B015,544,494,268736,0.695857,0.726373,0.695857,0.030517,0.415076,0.418741,0.415076,0.003665,0.507539,0.515067,0.507539,0.007527,0.531738,0.531928,0.531738,0.00019,0.809659,0.340909,0.789773,0.838068,0.951705,0.647727,54,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
10-SMDG-sems-lung-rgyun-thag.txt,LL03_L16_bde-ba-phra-bkod_V8-p.495-498.txt,10-SMDG-sems-lung-rgyun-thag,LL03_L16_bde-ba-phra-bkod_V8-p.495-498,SMDG 10 | sems lung rgyun thag,Txt-18 LL03 | L16 bde ba phra bkod V8 p.495 498,A012__B012,A012__B012,38,80,3040,0.623284,0.683837,0.623284,0.060553,0.453093,0.454955,0.453093,0.001862,0.491996,0.507958,0.491996,0.015961,0.478608,0.484532,0.478608,0.005924,0.25,0.96875,0.65625,0.417614,0.761364,0.645029,55,Broad bidirectional affinity,"The upper tail of the full matrix survives both model directions, suggesting repeated related passages rather than one isolated match."
02-SMDG-gser-lung-non-chung.txt,LL03_L16_bde-ba-phra-bkod_V8-p.495-498.txt,02-SMDG-gser-lung-non-chung,LL03_L16_bde-ba-phra-bkod_V8-p.495-498,SMDG 02 | gser lung non chung,Txt-18 LL03 | L16 bde ba phra bkod V8 p.495 498,A002__B012,A012__B002,148,80,11840,0.634956,0.648855,0.634956,0.013899,0.440295,0.448744,0.440295,0.008449,0.469495,0.481727,0.469495,0.012232,0.51486,0.521326,0.51486,0.006467,0.323864,0.897727,0.423295,0.676136,0.747159,0.637642,56,Broad bidirectional affinity,"The upper tail of the full matrix survives both model directions, suggesting repeated related passages rather than one isolated match."
11-SMDG-sems-lung-rgyun-thag-_grel.txt,0-Older-versions/L1-rig-pa_i-khu-byug_p302-324.txt,11-SMDG-sems-lung-rgyun-thag-_grel,L1-rig-pa_i-khu-byug_p302-324,SMDG 11 | sems lung rgyun thag grel,Txt-18 older witness | L1 | rig pa i khu byug p302 324,A013__B001,A001__B013,122,516,62952,0.73285,0.714448,0.714448,0.018402,0.422969,0.424069,0.422969,0.001101,0.545704,0.548363,0.545704,0.002659,0.473665,0.474409,0.473665,0.000744,0.826705,0.494318,0.988636,0.360795,0.372159,0.634375,57,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
12-SMDG-lhug-par-bzhag-pa.txt,LL05_GN11-spyi-bcings-_Liljenberg-p268.txt,12-SMDG-lhug-par-bzhag-pa,LL05_GN11-spyi-bcings-_Liljenberg-p268,SMDG 12 | lhug par bzhag pa,Txt-18 LL05 | GN11 spyi bcings Liljenberg p268,A014__B014,A014__B014,192,122,23424,0.684741,0.71695,0.684741,0.032209,0.430327,0.429807,0.429807,0.00052,0.497837,0.497954,0.497837,0.000117,0.492461,0.49589,0.492461,0.003429,0.721591,0.639205,0.673295,0.525568,0.852273,0.631676,58,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
11-SMDG-sems-lung-rgyun-thag-_grel.txt,L1-rig-pa_i-khu-byug_V9-p302-324.txt,11-SMDG-sems-lung-rgyun-thag-_grel,L1-rig-pa_i-khu-byug_V9-p302-324,SMDG 11 | sems lung rgyun thag grel,Txt-18 L1 | rig pa i khu byug V9 p302 324,A013__B003,A003__B013,122,516,62952,0.73285,0.714448,0.714448,0.018402,0.422969,0.424069,0.422969,0.001101,0.545704,0.548363,0.545704,0.002659,0.473665,0.474409,0.473665,0.000744,0.823864,0.491477,0.985795,0.357955,0.37216,0.631534,59,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
13-ngang-thag_sems-smad-sde-dgu-TTN-v3.txt,0-Older-versions/L1-rig-pa_i-khu-byug_p302-324.txt,13-ngang-thag_sems-smad-sde-dgu-TTN-v3,L1-rig-pa_i-khu-byug_p302-324,SMDG | 13 ngang thag sems smad sde dgu TTN v3,Txt-18 older witness | L1 | rig pa i khu byug p302 324,A015__B001,A001__B015,544,516,280704,0.714627,0.76394,0.714627,0.049313,0.412764,0.415669,0.412764,0.002905,0.516386,0.523443,0.516386,0.007057,0.525316,0.526866,0.525316,0.00155,0.869318,0.267045,0.846591,0.78125,0.934659,0.630824,60,Local sentence spike,"A very high best sentence pair survives both directions; inspect for quotation, formula, or shared stock phrase."
08-SMDG-cog-bzhag-grel.txt,LL09_spyi-gcod_vol8_p.498.txt,08-SMDG-cog-bzhag-grel,LL09_spyi-gcod_vol8_p.498,SMDG 08 | cog bzhag grel,Txt-18 LL09 | spyi gcod vol8 p.498,A008__B018,A018__B008,314,21,6594,0.818169,0.837624,0.818169,0.019456,0.42696,0.433763,0.42696,0.006803,0.426179,0.435501,0.426179,0.009323,0.546324,0.543564,0.543564,0.00276,0.985795,0.653409,0.085227,0.920455,0.164772,0.627983,61,Local sentence spike,"A very high best sentence pair survives both directions; inspect for quotation, formula, or shared stock phrase."
05-SMDG-rig-pa-khu-byug-grel.txt,LL03_L16_bde-ba-phra-bkod_V8-p.495-498.txt,05-SMDG-rig-pa-khu-byug-grel,LL03_L16_bde-ba-phra-bkod_V8-p.495-498,SMDG 05 | rig pa khu byug grel,Txt-18 LL03 | L16 bde ba phra bkod V8 p.495 498,A005__B012,A012__B005,1241,80,99280,0.686693,0.699978,0.686693,0.013285,0.427339,0.428204,0.427339,0.000864,0.449093,0.458028,0.449093,0.008935,0.56679,0.566243,0.566243,0.000547,0.747159,0.585227,0.25,0.994318,0.255682,0.627983,62,Txt-18 covered by SMDG,Many Txt-18 sentences find strong SMDG matches in both runs; useful for testing whether a shorter source is represented inside SMDG.
13-ngang-thag_sems-smad-sde-dgu-TTN-v3.txt,L1-rig-pa_i-khu-byug_V9-p302-324.txt,13-ngang-thag_sems-smad-sde-dgu-TTN-v3,L1-rig-pa_i-khu-byug_V9-p302-324,SMDG | 13 ngang thag sems smad sde dgu TTN v3,Txt-18 L1 | rig pa i khu byug V9 p302 324,A015__B003,A003__B015,544,516,280704,0.714627,0.76394,0.714627,0.049313,0.412764,0.415669,0.412764,0.002905,0.516386,0.523443,0.516386,0.007057,0.525316,0.526866,0.525316,0.00155,0.866477,0.264205,0.84375,0.778409,0.934659,0.627983,63,Local sentence spike,"A very high best sentence pair survives both directions; inspect for quotation, formula, or shared stock phrase."
09a-SMDG-rgyun-thag-sa-gcod.-144-145docx.txt,LL12_rje-btsan-dam-pa_NGB-vol34-p63-64.txt,09a-SMDG-rgyun-thag-sa-gcod.-144-145docx,LL12_rje-btsan-dam-pa_NGB-vol34-p63-64,SMDG 09a | rgyun thag sa gcod. 144 145docx,Txt-18 LL12 | rje btsan dam pa NGB vol34 p63 64,A009__B021,A021__B009,42,25,1050,0.65528,0.69249,0.65528,0.03721,0.455146,0.455121,0.455121,2.4e-05,0.475131,0.481846,0.475131,0.006715,0.471652,0.473151,0.471652,0.001499,0.497159,0.980114,0.494318,0.34375,0.849432,0.627131,64,Broad bidirectional affinity,"The upper tail of the full matrix survives both model directions, suggesting repeated related passages rather than one isolated match."
09b-SMDG-rgyun-thag-gzhung-145-147.txt,LL01_L14_rtse-mo-byung-rgyal_vol8-p480-491.txt,09b-SMDG-rgyun-thag-gzhung-145-147,LL01_L14_rtse-mo-byung-rgyal_vol8-p480-491,SMDG 09b | rgyun thag gzhung 145 147,Txt-18 LL01 | L14 rtse mo byung rgyal vol8 p480 491,A010__B010,A010__B010,68,268,18224,0.734313,0.778669,0.734313,0.044357,0.421689,0.427548,0.421689,0.005859,0.525696,0.531783,0.525696,0.006087,0.469601,0.475413,0.469601,0.005812,0.934659,0.517045,0.892045,0.326705,0.43466,0.625852,65,Local sentence spike,"A very high best sentence pair survives both directions; inspect for quotation, formula, or shared stock phrase."
09b-SMDG-rgyun-thag-gzhung-145-147.txt,L5_nam-mkha_-che-rgyas-pa-yi-ge-med-pa_V8-p.468-473.txt,09b-SMDG-rgyun-thag-gzhung-145-147,L5_nam-mkha_-che-rgyas-pa-yi-ge-med-pa_V8-p.468-473,SMDG 09b | rgyun thag gzhung 145 147,Txt-18 L5 | nam mkha che rgyas pa yi ge med pa V8 p.468 473,A010__B009,A009__B010,68,127,8636,0.642727,0.652193,0.642727,0.009466,0.440708,0.438291,0.438291,0.002416,0.503704,0.510462,0.503704,0.006758,0.471668,0.470723,0.470723,0.000946,0.392045,0.835227,0.767045,0.326705,0.55966,0.624574,66,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
09b-SMDG-rgyun-thag-gzhung-145-147.txt,LL11_kun-_dus-NGB-mtshams-brag-vol1-624-626་.txt,09b-SMDG-rgyun-thag-gzhung-145-147,LL11_kun-_dus-NGB-mtshams-brag-vol1-624-626་,SMDG 09b | rgyun thag gzhung 145 147,Txt-18 LL11 | kun dus NGB mtshams brag vol1 624 626,A010__B020,A020__B010,68,41,2788,0.656242,0.643895,0.643895,0.012347,0.445128,0.447728,0.445128,0.0026,0.474213,0.478157,0.474213,0.003944,0.492786,0.490938,0.490938,0.001848,0.349432,0.926136,0.480114,0.497159,0.982955,0.620881,67,Broad bidirectional affinity,"The upper tail of the full matrix survives both model directions, suggesting repeated related passages rather than one isolated match."
11-SMDG-sems-lung-rgyun-thag-_grel.txt,0-Older-versions/L2-rtsal-chen_p436-447་.txt,11-SMDG-sems-lung-rgyun-thag-_grel,L2-rtsal-chen_p436-447་,SMDG 11 | sems lung rgyun thag grel,Txt-18 older witness | L2 | rtsal chen p436 447,A013__B002,A002__B013,122,242,29524,0.689462,0.672677,0.672677,0.016786,0.434616,0.431402,0.431402,0.003214,0.519296,0.518996,0.518996,0.0003,0.478844,0.474317,0.474317,0.004526,0.522727,0.698864,0.832386,0.355114,0.522728,0.619886,68,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
08-SMDG-cog-bzhag-grel.txt,LL13-sgom-pa-don-grub-185-r-v.txt,08-SMDG-cog-bzhag-grel,LL13-sgom-pa-don-grub-185-r-v,SMDG 08 | cog bzhag grel,Txt-18 LL13 | sgom pa don grub 185 r v,A008__B022,A022__B008,314,28,8792,0.630027,0.663438,0.630027,0.033411,0.44078,0.442048,0.44078,0.001268,0.455595,0.457162,0.455595,0.001567,0.528238,0.528224,0.528224,1.4e-05,0.292614,0.875,0.267045,0.809659,0.457386,0.619318,69,Broad bidirectional affinity,"The upper tail of the full matrix survives both model directions, suggesting repeated related passages rather than one isolated match."
11-SMDG-sems-lung-rgyun-thag-_grel.txt,LL11_kun-_dus-NGB-mtshams-brag-vol1-624-626་.txt,11-SMDG-sems-lung-rgyun-thag-_grel,LL11_kun-_dus-NGB-mtshams-brag-vol1-624-626་,SMDG 11 | sems lung rgyun thag grel,Txt-18 LL11 | kun dus NGB mtshams brag vol1 624 626,A013__B020,A020__B013,122,41,5002,0.672139,0.63958,0.63958,0.032559,0.45303,0.445811,0.445811,0.007219,0.478759,0.476041,0.476041,0.002717,0.500956,0.494236,0.494236,0.00672,0.321023,0.914773,0.46875,0.528409,0.940341,0.617614,70,Broad bidirectional affinity,"The upper tail of the full matrix survives both model directions, suggesting repeated related passages rather than one isolated match."
11-SMDG-sems-lung-rgyun-thag-_grel.txt,L2-rtsal-chen_V8-p436-447་.txt,11-SMDG-sems-lung-rgyun-thag-_grel,L2-rtsal-chen_V8-p436-447་,SMDG 11 | sems lung rgyun thag grel,Txt-18 L2 | rtsal chen V8 p436 447,A013__B004,A004__B013,122,242,29524,0.689462,0.672677,0.672677,0.016786,0.434616,0.431402,0.431402,0.003214,0.519296,0.518996,0.518996,0.0003,0.478844,0.474317,0.474317,0.004526,0.519886,0.696023,0.829545,0.352273,0.522728,0.617045,71,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
10-SMDG-sems-lung-rgyun-thag.txt,LL06_L15_bde-ba-rab-_byams_vol8-p.473-475-not-sure.txt,10-SMDG-sems-lung-rgyun-thag,LL06_L15_bde-ba-rab-_byams_vol8-p.473-475-not-sure,SMDG 10 | sems lung rgyun thag,Txt-18 LL06 | L15 bde ba rab byams vol8 p.473 475 not sure,A012__B015,A015__B012,38,49,1862,0.623735,0.66838,0.623735,0.044645,0.44701,0.454698,0.44701,0.007688,0.479191,0.486724,0.479191,0.007533,0.478418,0.485769,0.478418,0.007351,0.261364,0.951705,0.542614,0.414773,0.872159,0.611648,72,Broad bidirectional affinity,"The upper tail of the full matrix survives both model directions, suggesting repeated related passages rather than one isolated match."
01-SMDG-gser-lung-non-che.txt,LL03_L16_bde-ba-phra-bkod_V8-p.495-498.txt,01-SMDG-gser-lung-non-che,LL03_L16_bde-ba-phra-bkod_V8-p.495-498,SMDG 01 | gser lung non che,Txt-18 LL03 | L16 bde ba phra bkod V8 p.495 498,A001__B012,A012__B001,1076,80,86080,0.772976,0.760287,0.760287,0.01269,0.419423,0.429944,0.419423,0.01052,0.445695,0.458669,0.445695,0.012975,0.560399,0.570492,0.560399,0.010093,0.951705,0.482955,0.210227,0.988636,0.221591,0.611506,73,Txt-18 covered by SMDG,Many Txt-18 sentences find strong SMDG matches in both runs; useful for testing whether a shorter source is represented inside SMDG.
09b-SMDG-rgyun-thag-gzhung-145-147.txt,0-Older-versions/L1-rig-pa_i-khu-byug_p302-324.txt,09b-SMDG-rgyun-thag-gzhung-145-147,L1-rig-pa_i-khu-byug_p302-324,SMDG 09b | rgyun thag gzhung 145 147,Txt-18 older witness | L1 | rig pa i khu byug p302 324,A010__B001,A001__B010,68,516,35088,0.686471,0.665027,0.665027,0.021444,0.426679,0.429544,0.426679,0.002865,0.538499,0.544947,0.538499,0.006448,0.464382,0.466704,0.464382,0.002323,0.480114,0.636364,0.965909,0.295455,0.329546,0.610086,74,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
